"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"17177","43","1436",2017-08-09,TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2344032-09-08
"17178","75","3405",2017-03-20,TRUE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,2824003-02-13
"17179","28","1068",2017-06-22,TRUE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,1890319-11-19
"17180","79","1208",2017-06-26,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"17181","15","3081",2017-08-02,TRUE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,2030123-12-26
"17182","26","3169",2017-12-30,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,4053380-04-24
"17183","9","1781",2017-05-28,TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"17184","77","1813",2017-08-05,FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3546442-08-05
"17185","62","3304",2017-08-28,TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,2030123-12-26
"17186","85","2010",2017-10-04,TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,2988172-05-27
"17187","73","1866",2017-05-06,TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,3176943-06-05
"17188","21","3420",2017-04-22,FALSE,"Approved","Solex","Standard","medium","large",1071.23,380.74,2270700-08-03
"17189","88","830",2017-08-03,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,2503707-06-05
"17190","0","2522",2017-06-30,FALSE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,2400096-04-05
"17191","6","101",2017-12-22,FALSE,"Approved","Solex","Standard","high","medium",748.17,448.9,1890319-11-19
"17192","82","996",2017-03-09,TRUE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,1967673-06-02
"17193","97","2423",2017-11-01,FALSE,"Approved","Solex","Standard","medium","large",202.62,151.96,2942990-05-14
"17194","24","2924",2017-10-20,TRUE,"Approved","Solex","Road","medium","large",1777.8,820.78,4053380-04-24
"17195","96","1898",2017-02-15,FALSE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,1845847-07-06
"17196","19","1340",2017-02-13,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"17197","88","771",2017-04-15,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,2503707-06-05
"17198","99","1258",2017-04-17,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,2127821-04-08
"17199","45","8",2017-08-11,FALSE,"Approved","Solex","Standard","medium","medium",441.49,84.99,3929425-05-29
"17200","89","3303",2017-08-08,TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,3997080-03-08
"17201","61","174",2017-06-02,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"17202","34","491",2017-09-06,FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,3119933-08-19
"17203","94","355",2017-05-17,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,3754847-09-11
"17204","71","1067",2017-05-12,TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2988172-05-27
"17205","46","121",2017-02-14,FALSE,"Approved","Solex","Standard","low","medium",1289.85,74.51,3280081-06-23
"17206","86","2989",2017-02-22,FALSE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2245152-08-18
"17207","36","203",2017-01-27,TRUE,"Approved","Solex","Standard","low","medium",945.04,507.58,3495110-02-15
"17208","28","3164",2017-09-23,FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,2871077-08-06
"17209","3","200",2017-06-06,FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3249565-11-11
"17210","68","1890",2017-01-16,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"17211","11","553",2017-08-23,FALSE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,3106449-12-26
"17212","49","2298",2017-11-15,TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,1821009-03-21
"17213","13","2701",2017-07-14,TRUE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,4021208-10-23
"17214","2","2681",2017-08-28,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3691687-06-19
"17215","4","1421",2017-04-15,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,3078063-05-14
"17216","98","465",2017-11-07,TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,2942990-05-14
"17217","40","2614",2017-07-13,TRUE,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2900646-12-29
"17218","23","2207",2017-10-17,TRUE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,3574119-07-20
"17219","0","3451",2017-05-21,TRUE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3022709-06-17
"17220","12","491",2017-10-23,TRUE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,4021208-10-23
"17221","0","1727",2017-05-07,FALSE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,2942990-05-14
"17222","7","3315",2017-05-22,TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3249565-11-11
"17223","39","974",2017-09-07,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3574592-08-28
"17224","42","1272",2017-02-26,TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,3303500-06-10
"17225","67","2668",2017-03-27,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"17226","0","451",2017-10-25,FALSE,"Approved","Solex","Standard","medium","large",202.62,151.96,3997080-03-08
"17227","8","1851",2017-02-15,TRUE,"Approved","Solex","Road","medium","small",1703.52,1516.13,3569151-11-22
"17228","30","1191",2017-10-01,TRUE,"Approved","Solex","Standard","high","medium",748.17,448.9,3561818-09-06
"17229","14","3471",2017-08-04,FALSE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2627425-10-11
"17230","45","1878",2017-08-13,TRUE,"Approved","Solex","Standard","medium","medium",441.49,84.99,2013092-01-05
"17231","56","497",2017-08-24,TRUE,"Approved","OHM Cycles","Standard","medium","medium",183.86,137.9,3599904-01-24
"17232","81","1416",2017-02-20,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,3599904-01-24
"17233","94","390",2017-02-10,NA,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,3754847-09-11
"17234","46","187",2017-07-10,FALSE,"Approved","Solex","Standard","low","medium",1289.85,74.51,3280081-06-23
"17235","67","2181",2017-10-07,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"17236","0","1026",2017-11-16,TRUE,"Approved",NA,NA,NA,NA,643.95,NA,NA
"17237","40","2691",2017-05-04,TRUE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3119933-08-19
"17238","22","3003",2017-07-21,FALSE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,3984306-03-17
"17239","39","1649",2017-09-05,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3495110-02-15
"17240","54","444",2017-01-02,FALSE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,3599904-01-24
"17241","80","277",2017-08-31,FALSE,"Approved","Trek Bicycles","Standard","medium","large",1469.44,596.55,3663300-11-05
"17242","76","1027",2017-05-03,TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,3870286-08-13
"17243","50","1089",2017-04-25,TRUE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,2863980-12-10
"17244","11","110",2017-07-11,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,3249565-11-11
"17245","20","1887",2017-09-02,TRUE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,2023500-06-10
"17246","27","1002",2017-02-24,TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2120961-03-02
"17247","0","633",2017-01-12,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,2340484-05-11
"17248","59","2673",2017-08-04,TRUE,"Approved","Solex","Standard","medium","large",1061.56,733.58,3599904-01-24
"17249","0","197",2017-10-06,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"17250","68","2808",2017-12-24,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,2627425-10-11
"17251","2","104",2017-03-05,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3710138-10-08
"17252","26","346",2017-06-05,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2023500-06-10
"17253","61","249",2017-01-29,TRUE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,1861223-08-06
"17254","84","1805",2017-10-01,TRUE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3022709-06-17
"17255","42","1813",2017-04-02,FALSE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,3303500-06-10
"17256","63","1045",2017-05-17,FALSE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2503943-12-25
"17257","76","3490",2017-07-17,FALSE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2833465-04-29
"17258","49","512",2017-01-02,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"17259","80","600",2017-05-14,TRUE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,3940306-12-12
"17260","36","2179",2017-05-21,TRUE,"Approved","Solex","Standard","low","medium",945.04,507.58,2245152-08-18
"17261","74","1523",2017-03-15,TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,2627425-10-11
"17262","38","2605",2017-05-28,FALSE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,2861851-12-12
"17263","84","850",2017-02-23,TRUE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3022709-06-17
"17264","36","1661",2017-05-11,FALSE,"Approved","Solex","Standard","low","medium",945.04,507.58,2245152-08-18
"17265","88","946",2017-07-20,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"17266","15","3333",2017-04-06,TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,3387240-12-19
"17267","27","826",2017-12-26,FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2400096-04-05
"17268","52","2034",2017-01-25,TRUE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,2758004-03-24
"17269","31","2537",2017-04-18,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,2120961-03-02
"17270","51","2715",2017-05-22,TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3654311-10-02
"17271","96","969",2017-07-28,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1635.3,993.66,2833465-04-29
"17272","0","3382",2017-05-16,FALSE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,2912711-04-23
"17273","93","1525",2017-07-31,FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3119933-08-19
"17274","11","2449",2017-08-22,FALSE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,3249565-11-11
"17275","84","998",2017-01-08,FALSE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3940306-12-12
"17276","0","1320",2017-09-21,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2912711-04-23
"17277","76","3199",2017-11-27,TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,3546442-08-05
"17278","0","1869",2017-01-14,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,2824003-02-13
"17279","52","3258",2017-09-04,FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,3395520-05-26
"17280","60","1590",2017-08-20,FALSE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3852781-07-14
"17281","12","1068",2017-11-11,FALSE,"Approved","WeareA2B","Standard","medium","medium",1231.15,161.6,2322269-08-12
"17282","16","18",2017-08-18,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"17283","0","1290",2017-07-25,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,2863980-12-10
"17284","32","1215",2017-09-03,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,2785681-03-07
"17285","18","534",2017-08-02,TRUE,"Approved","Solex","Standard","medium","medium",575.27,431.45,3733794-04-14
"17286","39","2948",2017-08-11,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3119933-08-19
"17287","18","3065",2017-04-30,TRUE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3056536-11-05
"17288","50","2810",2017-07-11,TRUE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,3395520-05-26
"17289","15","1888",2017-10-04,FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,2270700-08-03
"17290","43","633",2017-09-08,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2991247-08-15
"17291","66","626",2017-10-23,FALSE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,3530829-12-14
"17292","0","171",2017-05-30,TRUE,"Approved",NA,NA,NA,NA,517.53,NA,NA
"17293","72","1532",2017-12-07,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,3145718-02-22
"17294","50","2884",2017-02-04,FALSE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,2863980-12-10
"17295","49","488",2017-08-06,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,2400096-04-05
"17296","36","828",2017-03-11,FALSE,"Approved","Solex","Standard","low","medium",945.04,507.58,3303500-06-10
"17297","51","3294",2017-08-10,FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3654311-10-02
"17298","61","2732",2017-02-17,FALSE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"17299","15","83",2017-05-06,TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,2270700-08-03
"17300","59","3480",2017-10-29,TRUE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"17301","71","2042",2017-09-12,FALSE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2231905-07-17
"17302","24","90",2017-03-09,FALSE,"Approved","Solex","Road","medium","large",1777.8,820.78,3574119-07-20
"17303","0","1003",2017-05-25,TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,2030123-12-26
"17304","52","3322",2017-08-11,FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,2400096-04-05
"17305","27","147",2017-06-10,FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2344032-09-08
"17306","9","2373",2017-06-27,TRUE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,1890319-11-19
"17307","98","2673",2017-02-13,FALSE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,2942990-05-14
"17308","35","2575",2017-04-15,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3710138-10-08
"17309","2","403",2017-04-22,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3601086-11-02
"17310","40","2527",2017-09-10,TRUE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3303500-06-10
"17311","44","1661",2017-05-20,FALSE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3574592-08-28
"17312","8","2435",2017-01-15,FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,3569151-11-22
"17313","25","2272",2017-01-08,FALSE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,3984306-03-17
"17314","32","2738",2017-06-11,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,2785681-03-07
"17315","50","1673",2017-08-12,TRUE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,3395520-05-26
"17316","0","950",2017-01-29,TRUE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,3056536-11-05
"17317","82","1952",2017-05-16,FALSE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3056536-11-05
"17318","13","293",2017-10-15,TRUE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,3106449-12-26
"17319","63","1552",2017-03-05,TRUE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,3663300-11-05
"17320","51","2236",2017-12-29,TRUE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,2400096-04-05
"17321","59","2049",2017-10-15,FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,2854045-08-16
"17322","61","2268",2017-08-21,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3929425-05-29
"17323","19","1413",2017-12-16,FALSE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,3387240-12-19
"17324","71","3387",2017-08-13,FALSE,"Approved","Solex","Standard","high","large",1842.92,1105.75,3754847-09-11
"17325","8","2044",2017-04-25,TRUE,"Approved","Solex","Road","medium","small",1703.52,1516.13,1889610-03-20
"17326","66","3433",2017-09-11,TRUE,"Approved","Giant Bicycles","Road","low","small",590.26,525.33,3530829-12-14
"17327","31","1189",2017-09-30,TRUE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,2991247-08-15
"17328","80","1275",2017-06-09,FALSE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,3056536-11-05
"17329","42","447",2017-09-30,FALSE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,3303500-06-10
"17330","33","1027",2017-08-12,FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,1969802-06-02
"17331","26","2236",2017-04-14,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2871077-08-06
"17332","0","1702",2017-02-20,TRUE,"Approved",NA,NA,NA,NA,226.94,NA,NA
